genres,app_name,specs,price,early_access,developer,sentiment,metascore,release_year
"['Adventure', 'Casual', 'Indie']",Virginia,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",9.99,False,Variable State,mostly Positive,74.0,2016
nan,Obduction,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'HTC Vive', 'Oculus Rift', 'Tracked Motion Controllers', 'Gamepad', 'Keyboard / Mouse', 'Seated', 'Standing']",29.99,False,,mostly Positive,76.0,0
"['Adventure', 'Indie']",Metrico+,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",13.99,False,Digital Dreams,mixed,66.0,2016
"['Free to Play', 'Indie', 'Strategy']",Duelyst,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Free To Play,False,Counterplay Games Inc.,positive,82.0,2016
"['Adventure', 'Indie', 'Strategy']",Guards,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Stats', 'Commentary available']",4.99,False,Battlecruiser Games,mixed,49.0,2016
"['Action', 'Indie', 'Strategy']",Okhlos: Omega,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",12.99,False,Coffee Powered Machine,mixed,69.0,2016
"['RPG', 'Strategy']",Champions of Anteria™,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",29.99,False,Blue Byte,mixed,67.0,2016
"['Action', 'Adventure']",No Man's Sky,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",59.99,False,Hello Games,mixed,61.0,2016
"['Casual', 'Indie']",Tricky Towers,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Leaderboards']",14.99,False,WeirdBeard,mostly Positive,80.0,2016
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",ABZU,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,False,Giant Squid,positive,83.0,2016
"['Action', 'Adventure', 'Indie']",Near Death,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Orthogonal Games,mixed,70.0,2016
"['Action', 'Casual', 'Indie', 'Simulation']",Overcooked,"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",16.99,False,Ghost Town Games Ltd.,positive,81.0,2016
['Indie'],She Remembered Caterpillars,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",11.99,False,jumpsuit entertainment UG (haftungsbeschränkt),positive,82.0,2017
"['Action', 'Adventure', 'Indie']",Quadrilateral Cowboy,"['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Commentary available']",19.99,False,Blendo Games,positive,81.0,2016
"['Adventure', 'Indie', 'Simulation']",Mainlining,"['Single-player', 'Steam Trading Cards']",9.99,False,Rebelephant,mostly Positive,73.0,2017
"['Action', 'Indie']",MilitAnt,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Xibalba Studios,mixed,41.0,2016
"['Action', 'Casual', 'Indie', 'Strategy']",Tumblestone,"['Single-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",24.99,False,The Quantum Astrophysicists Guild,very positive,91.0,2016
"['Indie', 'Simulation']",Poly Bridge,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Includes level editor']",11.99,False,Dry Cactus,mostly Positive,73.0,2016
"['Action', 'Adventure', 'Indie', 'RPG']",The Real Texas,"['Single-player', 'Steam Achievements']",14.99,False,Kitty Lambda Games Inc.,mostly Positive,74.0,2016
"['Action', 'Indie']",Anarcute,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",14.99,False,Anarteam,mostly Positive,79.0,2016
"['Adventure', 'RPG']",Krai Mira: Extended Cut,"['Single-player', 'Steam Achievements']",7.99,False,TallTech studio,mixed,50.0,2016
"['Action', 'Simulation', 'Strategy']",Arma 3 Apex,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Co-op', 'Online Co-op', 'Local Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Workshop', 'Partial Controller Support', 'Steam Leaderboards', 'Includes level editor']",34.99,False,Bohemia Interactive,mostly Positive,74.0,2016
['Adventure'],Song of the Deep,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Insomniac Games,mostly Positive,71.0,2016
"['Action', 'Indie', 'Strategy']",Crush Your Enemies,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",9.99,False,Vile Monarch,mixed,63.0,2016
"['Adventure', 'Casual', 'Indie']",The Darkside Detective,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",12.99,False,Spooky Doorway,mostly Positive,75.0,2017
['Action'],Mighty No. 9,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,False,"Comcept,Inti Creates",mixed,52.0,2016
"['Adventure', 'Indie', 'Simulation']",VA-11 Hall-A: Cyberpunk Bartender Action,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Sukeban Games,mostly Positive,77.0,2016
"['Indie', 'Strategy']",Space Run Galaxy,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,Passtech Games,mostly Positive,75.0,2016
"['Simulation', 'Sports']",Pro Cycling Manager 2016,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'In-App Purchases', 'Steam Cloud']",19.99,False,Cyanide Studio,mixed,64.0,2016
"['Racing', 'Simulation', 'Sports']",Valentino Rossi The Game,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",39.99,False,Milestone S.r.l.,mostly Positive,72.0,2016
['Indie'],On Rusty Trails,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",12.99,False,Black Pants Studio,mostly Positive,77.0,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",WildStar,"['Online Multi-Player', 'MMO', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Free to Play,False,Carbine Studios,positive,82.0,2014
"['Free to Play', 'Massively Multiplayer', 'RPG']",WildStar: Adventure Pack,"['Multi-player', 'MMO', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",19.99,False,Carbine Studios,positive,82.0,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",WildStar: Hero Pack,"['Multi-player', 'MMO', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",49.99,False,Carbine Studios,positive,82.0,2016
"['Free to Play', 'Massively Multiplayer', 'RPG']",WildStar: Legend Pack (NA),"['Multi-player', 'MMO', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",99.99,False,Carbine Studios,positive,82.0,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",SteamWorld Heist,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Image &amp; Form,positive,81.0,2016
['Strategy'],Last Days of Old Earth,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",24.99,False,Auroch Digital,mixed,66.0,2016
"['Action', 'Indie', 'RPG']",WASTED,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud']",12.99,False,Mr. Podunkian,mixed,68.0,2016
"['Simulation', 'Strategy']",Hearts of Iron IV,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",39.99,False,Paradox Development Studio,positive,83.0,2016
"['Casual', 'Indie', 'Simulation', 'Strategy']",Super Duper Party Pooper,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']",0.99,False,K Bros Games,mixed,40.0,2016
"['Action', 'Adventure', 'Indie']",Hunter's Legacy,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",6.99,False,Lienzo,mixed,58.0,2016
"['Action', 'Adventure']",Hard Reset Redux,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,False,Flying Wild Hog,mostly Positive,73.0,2016
"['Action', 'Sports']",Dangerous Golf,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",19.99,False,Three Fields Entertainment,mixed,54.0,2016
"['Action', 'Indie']",Brigador: Up-Armored Edition,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,"Stellar Jockeys,Gausswerks",mixed,70.0,2016
['Action'],SENRAN KAGURA SHINOVI VERSUS,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",29.99,False,Tamsoft,mixed,70.0,2016
"['Action', 'Adventure', 'Casual', 'Indie']",TurnOn,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Partial Controller Support', 'Steam Cloud']",14.99,False,Brainy Studio LLC,mixed,67.0,2016
"['Adventure', 'Free to Play', 'Strategy']",Chronicle: RuneScape Legends,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']",Free to Play,False,Jagex,mostly Positive,76.0,2016
"['Action', 'Strategy']",Excubitor,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",14.99,False,Tesseract Interactive,mixed,69.0,2016
"['Action', 'Indie']",Blacksea Odyssey,"['Single-player', 'Steam Achievements', 'Full controller support', 'Stats', 'Steam Leaderboards']",9.99,False,Blacksea Odyssey,mostly Positive,74.0,2016
"['Action', 'Strategy']",Total War: WARHAMMER,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop']",59.99,False,"Creative Assembly,Feral Interactive (Linux),Feral Interactive (Mac)",positive,86.0,2016
"['Adventure', 'Indie']",Lumo,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",19.99,False,Triple Eh?,mostly Positive,77.0,2016
"['Action', 'Indie']",POSTAL Redux,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",8.99,False,Running With Scissors,mixed,54.0,2016
['Action'],Koihime Enbu,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,"UNKNOWN GAMES,M2 Co.,LTD",mixed,68.0,2016
['Strategy'],Sengoku Jidai: Shadow of the Shogun,"['Single-player', 'Multi-player', 'Includes level editor']",29.99,False,Byzantine Games,mostly Positive,80.0,2016
"['Adventure', 'Casual', 'Indie']",Demetrios - The BIG Cynical Adventure,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,COWCAT,mostly Positive,72.0,2016
nan,The Punisher,['Captions available'],3.99,False,,mixed,67.0,2004
['Action'],DOOM,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",29.99,False,id Software,positive,85.0,2016
"['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Ryzom,"['Multi-player', 'MMO', 'Co-op', 'Cross-Platform Multiplayer']",Free to Play,False,Winch Gate Property Limited,mixed,64.0,2016
"['Action', 'Adventure', 'Indie']",Scrap Garden,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",9.99,False,"Egidijus Bachur,Alexey Davydov",mixed,58.0,2016
"['Action', 'Indie', 'RPG']",Dead Effect 2,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",11.99,False,"BadFly Interactive, a.s.",mixed,53.0,2016
"['Simulation', 'Strategy']",Stellaris,"['Single-player', 'Multi-player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud']",39.99,False,Paradox Development Studio,mostly Positive,78.0,2016
['Video Production'],Cars,"['Single-player', 'Downloadable Content', 'Full controller support']",Free,False,Nozon,mostly Positive,73.0,2016
"['Action', 'Adventure', 'Indie', 'RPG']",Neon Chrome,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']",14.99,False,10tons Ltd,mostly Positive,74.0,2016
nan,Reservoir Dogs,['Captions available'],3.99,False,,mixed,50.0,1992
nan,FROM DUSK TILL DAWN,['Captions available'],3.99,False,,mixed,58.0,1996
"['Adventure', 'Indie', 'Strategy']",March of the Living,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",14.99,False,Machine 22,mixed,63.0,2016
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Megamagic: Wizards of the Neon Age,"['Single-player', 'Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",9.99,False,BeautiFun Games,mixed,67.0,2016
"['Adventure', 'Indie', 'Simulation']",Don't Starve Together,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop']",14.99,False,Klei Entertainment,positive,83.0,2016
['Strategy'],Battlefleet Gothic: Armada,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Valve Anti-Cheat enabled']",39.99,False,Tindalos Interactive,mostly Positive,77.0,2016
"['Action', 'Indie']",Rogue Stormers,"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",19.99,False,Black Forest Games,mixed,68.0,2016
['Indie'],Stephen's Sausage Roll,"['Single-player', 'Full controller support', 'Captions available', 'Steam Cloud']",29.99,False,increpare games,very positive,90.0,2016
"['Action', 'Strategy']",Battlezone 98 Redux,"['Single-player', 'Multi-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Steam Cloud']",19.99,False,Big Boat Interactive,mostly Positive,75.0,2016
['Adventure'],Danganronpa 2: Goodbye Despair,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",19.99,False,"Spike Chunsoft Co., Ltd.,Abstraction Games",positive,83.0,2016
nan,The Collider 2,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Stats', 'Steam Leaderboards', 'HTC Vive', 'Oculus Rift', 'Gamepad', 'Seated', 'Standing']",9.99,False,,mixed,70.0,0
"['Adventure', 'Free to Play', 'RPG', 'Strategy']",HEX: Shards of Fate,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Trading Cards', 'In-App Purchases']",87.94,False,Hex Entertainment,very positive,87.0,2016
"['Action', 'Indie']",IS Defense,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",5.99,False,Destructive Creations,mixed,50.0,2016
"['Indie', 'RPG', 'Strategy']",The Banner Saga 2,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",19.99,False,Stoic,positive,82.0,2016
['RPG'],FINAL FANTASY IX,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud']",20.99,False,Square Enix,positive,84.0,2016
"['Adventure', 'Indie']",Goetia,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Sushee,mostly Positive,79.0,2016
"['Adventure', 'Casual', 'Indie']",Everybody's Gone to the Rapture,"['Single-player', 'Steam Achievements', 'Full controller support', 'Captions available', 'Steam Cloud']",19.99,False,The Chinese Room,mostly Positive,76.0,2016
"['Action', 'Adventure', 'Indie', 'RPG']",Aurion: Legacy of the Kori-Odan,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Stats']",14.99,False,Kiro'o Games,mixed,69.0,2016
['Action'],DARK SOULS™ III,"['Single-player', 'Multi-player', 'Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards']",59.99,False,"FromSoftware, Inc.",very positive,89.0,2016
"['Action', 'Adventure', 'Indie', 'RPG']",Stories: The Path of Destinies,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud']",14.99,False,Spearhead Games,mostly Positive,74.0,2016
